Order No,Movie Name,Movie Year,Movie Content URL,Movie Image URL,Movie Discription,Directors,Stars
55,Chip 'n' Dale: Rescue Rangers,2022,/title/tt3513500/,"https://m.media-amazon.com/images/M/MV5BZjBlMjIxN2ItNTMyNi00NDk5LWFhMzEtNzdiODE0Y2M4MWI2XkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_UY98_CR0,0,67,98_AL_.jpg","
Thirty years after their popular television show ended, chipmunks Chip and Dale live very different lives. When a cast member from the original series mysteriously disappears, the pair must reunite to save their friend.",Akiva Schaffer,"J.K. Simmons, 
Will Arnett, 
Seth Rogen, 
Keegan-Michael Key"
56,Crush,2022,/title/tt15096128/,"https://m.media-amazon.com/images/M/MV5BOTNhNzRlZjctZWVlMC00ODU3LWFmOTgtNDI1ZGM0N2IxY2EwXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_UX67_CR0,0,67,98_AL_.jpg","
An aspiring young artist joins her high school track team and later discovers what real love feels like when she finds herself falling for an unexpected teammate.",Sammi Cohen,"Rowan Blanchard, 
Auli'i Cravalho, 
Isabella Ferreira, 
Tyler Alvarez"
57,The Bubble,2022,/title/tt13610562/,"https://m.media-amazon.com/images/M/MV5BZWRiMDRkNmItYjkyNi00ZDFmLWFkMWEtNzYxYjk3NDI1YTFkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","
A group of actors and actresses stuck inside a pandemic bubble at a hotel attempts to complete a film.",Judd Apatow,"Harry Trevaldwyn, 
Samson Kayo, 
Peter Serafinowicz, 
Danielle Vitalis"
58,RRR (Rise Roar Revolt),2022,/title/tt8178634/,"https://m.media-amazon.com/images/M/MV5BODUwNDNjYzctODUxNy00ZTA2LWIyYTEtMDc5Y2E5ZjBmNTMzXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR3,0,67,98_AL_.jpg","
A fictitious story about two legendary revolutionaries and their journey away from home before they started fighting for their country in 1920's.",S.S. Rajamouli,"N.T. Rama Rao Jr., 
Ram Charan, 
Ajay Devgn, 
Alia Bhatt"
59,Blonde,2022,/title/tt1655389/,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png,"
A fictionalized chronicle of the inner life of Marilyn Monroe.",Andrew Dominik,"Ana de Armas, 
Adrien Brody, 
Julianne Nicholson, 
Garret Dillahunt"
60,Escape the Field,2022,/title/tt11265320/,"https://m.media-amazon.com/images/M/MV5BODY2ZWZiMjYtZmRlNi00NDI5LTlhMGQtNTljZTNlNDhhZWExXkEyXkFqcGdeQXVyMTA2NDI2MzEx._V1_UY98_CR4,0,67,98_AL_.jpg","
Six strangers wake up trapped in an endless cornfield only to discover something mysterious is hunting them.",Emerson Moore,"Shane West, 
Theo Rossi, 
Jordan Claire Robbins, 
Elena Juatco"
61,Blacklight,2022,/title/tt14060094/,"https://m.media-amazon.com/images/M/MV5BY2ViYmNhNzEtZDJhNS00YzM4LTkzZWItZDJiNzc5ZDExOWZmXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_UX67_CR0,0,67,98_AL_.jpg","
Travis Block is a government operative coming to terms with his shadowy past. When he discovers a plot targeting U.S. citizens, Block finds himself in the crosshairs of the FBI director he once helped protect.",Mark Williams,"Liam Neeson, 
Aidan Quinn, 
Taylor John Smith, 
Emmy Raver-Lampman"
62,Weird: The Al Yankovic Story,2022,/title/tt17076046/,"https://m.media-amazon.com/images/M/MV5BNzFhN2JmYTMtYmM1NC00MzJmLWE1ZjItY2Y4MGU3MWRjNzhmXkEyXkFqcGdeQXVyNjYwMzM1MjM@._V1_UX67_CR0,0,67,98_AL_.jpg","
Explores every facet of Yankovic's life, from his meteoric rise to fame with early hits like 'Eat It' and 'Like a Surgeon' to his torrid celebrity love affairs and famously depraved lifestyle.",Eric Appel,"Daniel Radcliffe, 
Evan Rachel Wood, 
Julianne Nicholson, 
Rainn Wilson"
63,Choose or Die,2022,/title/tt11514780/,"https://m.media-amazon.com/images/M/MV5BMTRkN2ZkOWMtYzYzMS00OGQzLTljZTAtYmI1MjQ0NjUzYjJhXkEyXkFqcGdeQXVyMTk3NjY1NjM@._V1_UY98_CR5,0,67,98_AL_.jpg","
After firing up a lost 80s survival horror game, a young coder unleashes a hidden curse that tears reality apart, forcing her to make terrifying decisions and face deadly consequences.",Toby Meakins,"Iola Evans, 
Asa Butterfield, 
Robert Englund, 
Angela Griffin"
64,Black Panther: Wakanda Forever,2022,/title/tt9114286/,"https://m.media-amazon.com/images/M/MV5BYjJlMjBmYzUtY2E3MC00OWI1LWE1YmUtOTdmM2IyMTQyZDBjXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_UX67_CR0,0,67,98_AL_.jpg","
A sequel that will continue to explore the world of Wakanda and all the characters introduced in the 2018 film.",Ryan Coogler,"Martin Freeman, 
Letitia Wright, 
Angela Bassett, 
Winston Duke"
65,Sneakerella,2022,/title/tt10160886/,"https://m.media-amazon.com/images/M/MV5BZDJjY2IxY2MtOTYyZi00NWM3LTlmMzktYmViMjBjZDFhNDk2XkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_UX67_CR0,0,67,98_AL_.jpg","
A modern twist on Cinderella set in New York City's Sneaker culture.",Elizabeth Allen Rosenbaum,"Chosen Jacobs, 
Lexi Underwood, 
Devyn Nekoda, 
Bryan Terrell Clark"
66,Marmaduke,2022,/title/tt8746404/,"https://m.media-amazon.com/images/M/MV5BMmE4OGE2MzItZjRkMC00MTk3LTkyZjktMmEzNWE0OGEzNTJhXkEyXkFqcGdeQXVyMzMzODExODA@._V1_UX67_CR0,0,67,98_AL_.jpg","
A legendary dog trainer believes he can transform Marmaduke from an undisciplined, but lovable dog, into the first Great Dane to win the World Dog Championship.","Mark A.Z. Dippé, 
Youngki Lee, 
Phil Nibbelink, 
Matt Philip Whelan","Pete Davidson, 
J.K. Simmons, 
David Koechner, 
Mary Hart"
67,Beast,2022,/title/tt11301946/,"https://m.media-amazon.com/images/M/MV5BMzRhM2FiMzEtOTA5My00YzY5LWI4MmYtYzA4ZGUxNTk5MzlmXkEyXkFqcGdeQXVyMTM1OTU1MzQx._V1_UX67_CR0,0,67,98_AL_.jpg","
After a shopping mall in Chennai is hijacked by terrorists who hold the visitors as hostages, Veera Raghavan, a spy also trapped in the mall, decides to save the hostages by eliminating the terrorists.",Nelson Dilipkumar,"Thalapathy Vijay, 
Pooja Hegde, 
K. Selvaraghavan, 
Shine Tom Chacko"
68,Nope,2022,/title/tt10954984/,"https://m.media-amazon.com/images/M/MV5BMGIyNTI3NWItNTJkOS00MGYyLWE4NjgtZDhjMWQ4Y2JkZTU5XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_UX67_CR0,0,67,98_AL_.jpg","
The residents of a lonely gulch in inland California bear witness to an uncanny and chilling discovery.",Jordan Peele,"Daniel Kaluuya, 
Keke Palmer, 
Steven Yeun, 
Michael Wincott"
69,Where the Crawdads Sing,2022,/title/tt9411972/,"https://m.media-amazon.com/images/M/MV5BMTJmNGJmYTgtYjAxNy00YmMzLTk2YTYtMGIzMmUwNDMyMTY1XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_UY98_CR5,0,67,98_AL_.jpg","
A woman who raised herself in the marshes of the deep South becomes a suspect in the murder of a man she was once involved with.",Olivia Newman,"Daisy Edgar-Jones, 
Garret Dillahunt, 
Harris Dickinson, 
David Strathairn"
70,Silverton Siege,2022,/title/tt18563148/,"https://m.media-amazon.com/images/M/MV5BNGI4ZWU1MWUtNWYzNS00OTFlLWJhYjItNjFhMGZkMWJlMzJjXkEyXkFqcGdeQXVyODcxODU0OTM@._V1_UX67_CR0,0,67,98_AL_.jpg","
Follows three young freedom fighters who seek refuge in a South African bank in Silverton, and take the bank and its customers hostage and would only release them in exchange for the release of Nelson Mandela.",Mandla Dube,"Arnold Vosloo, 
Michelle Mosalakae, 
Sarah Kozlowski, 
Thabo Rametsi"
71,Black Site,2022,/title/tt13918550/,"https://m.media-amazon.com/images/M/MV5BOWZiMjVmYTctYjlkOS00ZjNlLTgwN2ItMWU0MTQyYzFjMzc4XkEyXkFqcGdeQXVyMTM2ODg1ODU0._V1_UY98_CR4,0,67,98_AL_.jpg","
A group of officers based in a labyrinthine top-secret must fight for their lives against Hatchet, a brilliant and infamous high-value detainee. When he escapes, his mysterious and deadly agenda has far-reaching and dire consequences.",Sophia Banks,"Michelle Monaghan, 
Jason Clarke, 
Jai Courtney, 
Uli Latukefu"
72,Operation Fortune: Ruse de guerre,2022,/title/tt7985704/,"https://m.media-amazon.com/images/M/MV5BZGFmNmRlZmQtMDAyYy00NTJjLTg2ODQtZDI0OWE3M2I2NDcyXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_UX67_CR0,0,67,98_AL_.jpg","
Special agent Orson Fortune and his team of operatives recruit one of Hollywood's biggest movie stars to help them on an undercover mission when the sale of a deadly new weapons technology threatens to disrupt the world order.",Guy Ritchie,"Jason Statham, 
Eddie Marsan, 
Aubrey Plaza, 
Josh Hartnett"
73,Amsterdam,2022,/title/tt10304142/,"https://m.media-amazon.com/images/M/MV5BY2YzODRmNmUtNjYxMS00YzYyLWFmYjEtNWYyZjVmNGRmMzAyXkEyXkFqcGdeQXVyNjA0NDE4MDk@._V1_UY98_CR40,0,67,98_AL_.jpg","
Set in the '30s, it follows three friends who witness a murder, become suspects themselves, and uncover one of the most outrageous plots in American history.",David O. Russell,"Anya Taylor-Joy, 
Mike Myers, 
Zoe Saldana, 
Margot Robbie"
74,The 355,2022,/title/tt8356942/,"https://m.media-amazon.com/images/M/MV5BNzk4MDZhNTctMDA3OC00ODdkLWIyOWYtN2M0MzA3MDY5NDk1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","
When a top-secret weapon falls into mercenary hands, a wild card CIA agent joins forces with three international agents on a lethal mission to retrieve it, while staying a step ahead of a mysterious woman who's tracking their every move.",Simon Kinberg,"Jessica Chastain, 
Penélope Cruz, 
Bingbing Fan, 
Diane Kruger"
75,Jhund,2022,/title/tt8983228/,"https://m.media-amazon.com/images/M/MV5BZmM1NjIwMDUtY2UxYy00YTQyLWE1NWYtMDljMDUxNTAzNmUyXkEyXkFqcGdeQXVyMTIyNzY0NTMx._V1_UY98_CR5,0,67,98_AL_.jpg","
Based on the life of Vijay Barse, a retired sports teacher who founded an NGO called Slum Soccer. He managed to rehabilitate street kids by keeping them off drugs and crime by turning them into soccer players and building a whole team.",Nagraj Manjule,"Amitabh Bachchan, 
Ankush Gedam, 
Babu Kshatriya, 
Jerico Robert"
76,Jayeshbhai Jordaar,2022,/title/tt10393870/,"https://m.media-amazon.com/images/M/MV5BZmIxOTkzOGUtMTk5ZC00YjBiLWE3ZmMtYWI3YmZjMjcxYThkXkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_UY98_CR2,0,67,98_AL_.jpg","
A timid Jayesh must defy his patriarchal family as he flees with his wife to save their unborn daughter from foeticide.",Divyang Thakkar,"Ranveer Singh, 
Shalini Pandey, 
Boman Irani, 
Ratna Pathak Shah"
77,Sarkaru Vaari Paata,2022,/title/tt12422308/,"https://m.media-amazon.com/images/M/MV5BNGI4ZTk3YjctMTYzNy00NjE1LTk2YWQtODU0YzcyNGYwNWQzXkEyXkFqcGdeQXVyMTQ3Mzk2MDg4._V1_UY98_CR5,0,67,98_AL_.jpg","
Themes of banking scams which took place in the country.",Parasuram,"Mahesh Babu, 
Keerthy Suresh, 
Samuthirakani, 
Nadia Moidu"
78,Bubble,2022,/title/tt16360006/,"https://m.media-amazon.com/images/M/MV5BY2YwNTFkM2UtZmExZi00Mjg1LTljMjEtYThjZDY0YmI5YzZjXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_UY98_CR1,0,67,98_AL_.jpg","
After bubbles that broke the laws of gravity rained down upon the world. Cut off from the outside world, Tokyo has become a playground for a group of young people who have lost their families.",Tetsurô Araki,"Jun Shison, 
Emi Lo, 
Alice Hirose, 
Yûki Kaji"
79,Easter Sunday,2022,/title/tt11952606/,"https://m.media-amazon.com/images/M/MV5BN2I4MjI1YTUtMTY0MS00Mzg5LTg3ZGQtNjZkZTQ5MzlmM2RlXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_UX67_CR0,0,67,98_AL_.jpg","
Set around a family gathering to celebrate Easter Sunday, the comedy will be based on Jo Koy's life experiences and stand-up comedy.",Jay Chandrasekhar,"Jo Koy, 
Lydia Gaston, 
Brandon Wardell, 
Eva Noblezada"
80,Halloween Ends,2022,/title/tt10665342/,"https://m.media-amazon.com/images/M/MV5BZmFkMGVkYmQtMGNiYy00NzQyLTlhMjYtY2ZjZmFhMGJjYTliXkEyXkFqcGdeQXVyMTA3MDAxNDcw._V1_UX67_CR0,0,67,98_AL_.jpg","
The saga of Michael Myers and Laurie Strode comes to a spine-chilling climax in this final installment of the franchise.",David Gordon Green,"Will Patton, 
Jamie Lee Curtis, 
Kyle Richards, 
Andi Matichak"
81,KKN di Desa Penari,2022,/title/tt11013610/,"https://m.media-amazon.com/images/M/MV5BYjBjM2Y5YWEtNTgyMi00MzcwLThkYTctYzZmY2FkNjZjZTRjXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_UX67_CR0,0,67,98_AL_.jpg","
Six students who had to carry out KKN in a remote village are warned not to cross the boundary of the forbidden gate that leading to the mysterious place that may related to the figure of a beautiful dancer who began to disturb them.",Awi Suryadi,"Tissa Biani Azzahra, 
Achmad Megantara, 
Calvin Jeremy, 
Adinda Thomas"
82,DC League of Super-Pets,2022,/title/tt8912936/,"https://m.media-amazon.com/images/M/MV5BYjhhYTJjNmQtYzMzYy00ZTRlLTlhNDItZmIxZThmYzZkYjMzXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_UX67_CR0,0,67,98_AL_.jpg","
Krypto the Super-Dog and Superman are inseparable best friends, sharing the same superpowers and fighting crime side by side in Metropolis. However, Krypto must master his own powers for a rescue mission when Superman is kidnapped.","Jared Stern, 
Sam Levine","Dwayne Johnson, 
Kevin Hart, 
Vanessa Bayer, 
Natasha Lyonne"
83,Marry Me,2022,/title/tt10223460/,"https://m.media-amazon.com/images/M/MV5BMjczZjI2M2UtOGMwOS00YWFhLTg0OTYtZDY5ZWIwNjhlOWI2XkEyXkFqcGdeQXVyMTQzNTA5MzYz._V1_UX67_CR0,0,67,98_AL_.jpg","
Music superstars Kat Valdez and Bastian are getting married before a global audience of fans. But when Kat learns, seconds before her vows, that Bastian has been unfaithful, she instead decides to marry Charlie, a stranger in the crowd.",Kat Coiro,"Jennifer Lopez, 
Owen Wilson, 
Maluma, 
John Bradley"
84,Terror on the Prairie,2022,/title/tt14043966/,"https://m.media-amazon.com/images/M/MV5BM2JiODIwZjYtYmEwNS00Y2ExLWIyMDAtMTExMzk4YjY5YmMyXkEyXkFqcGdeQXVyMzUzMDQxMzI@._V1_UY98_CR3,0,67,98_AL_.jpg","
On the Montana plains, a frontier woman must protect herself against a ruthless gang of outlaws hell-bent on revenge.",Michael Polish,"Gina Carano, 
Samaire Armstrong, 
Donald Cerrone, 
Nick Searcy"
85,You Won't Be Alone,2022,/title/tt8296030/,"https://m.media-amazon.com/images/M/MV5BMmU2MDkyZWMtYjJmNi00YjE1LWIzODctZjNjZmY0OGMzNzQzXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","
In an isolated mountain village in 19th century Macedonia, a young girl is kidnapped and then transformed into a witch by an ancient spirit.",Goran Stolevski,"Noomi Rapace, 
Alice Englert, 
Anamaria Marinca, 
Sara Klimoska"
86,Family Camp,2022,/title/tt11535358/,"https://m.media-amazon.com/images/M/MV5BNGRmZDA4YWMtNDM4Zi00OTczLWJmNmMtNTFjZTdmMjYyMmNmXkEyXkFqcGdeQXVyMTczNzQwNjA@._V1_UX67_CR0,0,67,98_AL_.jpg","
When two polar-opposite families are forced to camp together, the dads struggle to hold onto their families and marriages as they compete for the coveted camp trophy.",Brian Cates,"Tommy Woodard, 
Eddie James, 
Leigh-Allyn Baker, 
Gigi Orsillo"
87,Gold,2022,/title/tt6020800/,"https://m.media-amazon.com/images/M/MV5BZjcyODA3ZTEtMDJiMC00NTQzLThjYmEtNzQzNmFiMTU0NjAxXkEyXkFqcGdeQXVyNDExMzMxNjE@._V1_UX67_CR0,0,67,98_AL_.jpg","
In the not too distant future, a drifter (Zac Efron) travelling through the desert discovers the largest gold nugget ever found. He must guard it from thieves amid harsh conditions and wild dogs while waiting for his partner to return.",Anthony Hayes,"Zac Efron, 
Akuol Ngot, 
Thiik Biar, 
Andreas Sobik"
88,Corrective Measures,2022,/title/tt15391770/,"https://m.media-amazon.com/images/M/MV5BMmY2MjQzY2YtZWIwNS00YjhhLWJjZWMtMzk3NzdhNTM2YmIyXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_UY98_CR0,0,67,98_AL_.jpg","
Set in the world's most dangerous maximum-security penitentiary, home to the most treacherous criminals, tensions among the inmates and staff heighten, leading to anarchy that engulfs the prison and order is turned upside down.",Sean Patrick O'Reilly,"Bruce Willis, 
Michael Rooker, 
Tom Cavanagh, 
Brennan Mejia"
89,Watcher,2022,/title/tt12004038/,"https://m.media-amazon.com/images/M/MV5BMTNkNjU4OGYtODM3NS00NzM1LWFkZWItZTExNzdjYTAwMmRlXkEyXkFqcGdeQXVyMTE1MzI2NzIz._V1_UX67_CR0,0,67,98_AL_.jpg","
As a serial killer stalks the city, Julia - a young actress who just moved to town with her boyfriend - notices a mysterious stranger watching her from across the street.",Chloe Okuno,"Maika Monroe, 
Karl Glusman, 
Burn Gorman, 
Tudor Petrut"
90,Cha Cha Real Smooth,2022,/title/tt14376344/,"https://m.media-amazon.com/images/M/MV5BYjNlOTk2YmQtN2M3MS00NWYzLTk1ZGQtNTdiZjg5NmQxNDhlXkEyXkFqcGdeQXVyMTQyODYzNzc2._V1_UX67_CR0,0,67,98_AL_.jpg","
A young man who works as a Bar Mitzvah party host strikes up a friendship with a mother and her autistic daughter.",Cooper Raiff,"Cooper Raiff, 
Dakota Johnson, 
Evan Assante, 
Vanessa Burghardt"
91,The Bob's Burgers Movie,2022,/title/tt7466442/,"https://m.media-amazon.com/images/M/MV5BYzFhNDNkY2UtYjc3ZS00NzVkLTlhNzEtYmZiZGMzYmRjMjVhXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg","
The Belchers try to save the restaurant from closing as a sinkhole forms in front of it, while the kids try to solve a mystery that could save their family's restaurant.","Loren Bouchard, 
Bernard Derriman","H. Jon Benjamin, 
Kristen Schaal, 
Dan Mintz, 
Stephanie Beatriz"
92,Saani Kaayidham,2022,/title/tt13466166/,"https://m.media-amazon.com/images/M/MV5BYmJkZThjNzctNGE2Yi00YTc5LTk1OGMtYWY5YjVkMDE1OGQ1XkEyXkFqcGdeQXVyMTI2MDYzMjc5._V1_UX67_CR0,0,67,98_AL_.jpg","
The Story is purportedly based on real-life incidents which took place in the 1980s",Arun Matheswaran,"Akhilesh, 
Lizzie Antony, 
Aravind, 
Chellapandi"
93,Pahanhautoja,2022,/title/tt12519030/,"https://m.media-amazon.com/images/M/MV5BZGNiNDQ2OTAtZWYwOS00ZGVlLThmNmItM2NlMDU5M2QxNzUyXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_UX67_CR0,0,67,98_AL_.jpg","
A young gymnast who tries desperately to please her demanding mother, discovers a strange egg. She hides it and keeps it warm, but when it hatches, what emerges shocks them all.",Hanna Bergholm,"Siiri Solalinna, 
Sophia Heikkilä, 
Jani Volanen, 
Reino Nordin"
94,No Exit,2022,/title/tt7550014/,"https://m.media-amazon.com/images/M/MV5BYTc4M2Q2Y2YtMjM0MS00ZTEyLWExYmMtMjEzNjlmNTNjMWYxXkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_UX67_CR0,0,67,98_AL_.jpg","
During a blizzard and stranded at an isolated highway rest stop in the mountains, a college student discovers a kidnapped child hidden in a car belonging to one of the people inside.",Damien Power,"Havana Rose Liu, 
Danny Ramirez, 
David Rysdahl, 
Mila Harris"
95,Jetski,2022,/title/tt12550376/,"https://m.media-amazon.com/images/M/MV5BN2VmMzhiMGUtOTdlMC00NDVmLWFjNWYtYzczNTY3OTNhODFlXkEyXkFqcGdeQXVyMDU5MDEyMA@@._V1_UX67_CR0,0,67,98_AL_.jpg","
A group of friends enjoying a weekend steal a couple of jetskis racing them out to sea, ending up in a horrific head-on collision. They struggle to find a way home with a badly injured friend while from the waters below predators lurk.",James Nunn,"Holly Earl, 
Jack Trueman, 
Catherine Hannay, 
Malachi Pullar-Latchman"
96,Survive,2022,/title/tt17080412/,"https://m.media-amazon.com/images/M/MV5BYjFhZGRiZWUtMmFlYi00MDkwLWFjYTMtYzVhZmQ3ZmUwN2I3XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_UX67_CR0,0,67,98_AL_.jpg","
When their plane crashes on a remote snow-covered mountain, Jane and Paul have to fight for their lives as the only remaining survivors. Together they embark on a harrowing journey out of the wilderness.",Mark Pellington,"Sophie Turner, 
Corey Hawkins"
97,Babylon,2022,/title/tt10640346/,"https://m.media-amazon.com/images/M/MV5BOGI5N2RhOTItNTU0Yy00ZThkLTlhZWUtYTBkNzU5MTQ5OTdjXkEyXkFqcGdeQXVyMTA0NTY3NDQx._V1_UX67_CR0,0,67,98_AL_.jpg","
Plot unknown. Rumored to be set in period Hollywood.",Damien Chazelle,"Brad Pitt, 
Olivia Wilde, 
Margot Robbie, 
Samara Weaving"
98,The Weekend Away,2022,/title/tt14817272/,"https://m.media-amazon.com/images/M/MV5BZmYzNTBiZTAtNmJjNi00MTcyLThlZGMtNDA5Y2RkNjM3ODAzXkEyXkFqcGdeQXVyMzg3OTQ5MjU@._V1_UY98_CR5,0,67,98_AL_.jpg","
A weekend getaway to Croatia that goes awry when a woman is accused of killing her best friend. As she attempts to clear her name and uncover the truth, her efforts unearth a painful secret.",Kim Farrant,"Leighton Meester, 
Christina Wolfe, 
Ziad Bakri, 
Luke Norris"
99,Texas Chainsaw Massacre,2022,/title/tt11755740/,"https://m.media-amazon.com/images/M/MV5BMDU4Yzk1NmUtNDU4OC00YzVmLTgwOTUtYTY2NjNmMjY5YjVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","
After nearly 50 years of hiding, Leatherface returns to terrorize a group of idealistic young friends who accidentally disrupt his carefully shielded world in a remote Texas town.",David Blue Garcia,"Sarah Yarkin, 
Elsie Fisher, 
Mark Burnham, 
Jacob Latimore"
100,Redeeming Love,2022,/title/tt11365186/,"https://m.media-amazon.com/images/M/MV5BMTMxMmRmMWUtNGNhZS00MWYxLTkwNzUtM2QwNzI4MGU1ZTI2XkEyXkFqcGdeQXVyNTQ3MjE4NTU@._V1_UX67_CR0,0,67,98_AL_.jpg","
Sold into prostitution as a child, Angel knows nothing but betrayal. Can her heart ever be mended? Based upon the novel by Francine Rivers.",D.J. Caruso,"Abigail Cowen, 
Tom Lewis, 
Eric Dane, 
Famke Janssen"
101,A Day to Die,2022,/title/tt14412366/,"https://m.media-amazon.com/images/M/MV5BNmM2YWFkNWUtYTliYy00MjNkLThjMjMtNjcyZjAzMWM1M2IxXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UX67_CR0,0,67,98_AL_.jpg","
Connor Connolly has one day to pay reparations to Tyrone Pettis. He is forced to ask his old military ops crew, led by Brice Mason, to come together to get him two million dollars before he loses everyone he loves in the process.",Wes Miller,"Kevin Dillon, 
Bruce Willis, 
Gianni Capaldi, 
Brooke Butler"
102,Bodies Bodies Bodies,2022,/title/tt8110652/,"https://m.media-amazon.com/images/M/MV5BZTlmY2NjMzgtNjQ3NS00NjVmLTg3ODEtZGI5MDI0MDg0MzVkXkEyXkFqcGdeQXVyMTAzMDg4NzU0._V1_UX67_CR0,0,67,98_AL_.jpg","
When a group of rich 20-somethings plan a hurricane party at a remote family mansion, a party game turns deadly in this fresh and funny look at backstabbing, fake friends, and one party gone very, very wrong.",Halina Reijn,"Amandla Stenberg, 
Maria Bakalova, 
Rachel Sennott, 
Chase Sui Wonders"
103,The Cellar,2022,/title/tt14550642/,"https://m.media-amazon.com/images/M/MV5BMzdmM2JiNWQtYjE0ZS00NmMxLThiMTItNzUxNzQ5NjJjZDI2XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_UX67_CR0,0,67,98_AL_.jpg","
Keira Woods' daughter mysteriously vanishes in the cellar of their new house. She soon discovers there is an ancient and powerful entity controlling their home that she will have to face or risk losing her family's souls forever.",Brendan Muldowney,"Elisha Cuthbert, 
Eoin Macken, 
Dylan Fitzmaurice Brady, 
Abby Fitz"
104,Knives Out 2,2022,/title/tt11564570/,"https://m.media-amazon.com/images/M/MV5BMzJiOWE2ZmItOWE3My00NjcxLThiNTEtNTRmMTI2YTA0NzUzXkEyXkFqcGdeQXVyNTA3MTU2MjE@._V1_UX67_CR0,0,67,98_AL_.jpg","
Plot unknown. Sequel to the 2019 film 'Knives Out'.",Rian Johnson,"Ethan Hawke, 
Daniel Craig, 
Jessica Henwick, 
Kathryn Hahn"
